ts,set_idx,rep_idx,state,live_up_norm,live_cadence,last_down_vel_deg_s,last_up_vel_deg_s,cycle_s,idle_top_s,depth_min_knee_deg,mot_live,mot_live_label,mot_rep,mot_rep_label
1757806685.909,1,0,TOP,0.5354,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806685.988,1,0,TOP,0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806686.060,1,0,TOP,0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806686.142,1,0,TOP,0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806686.224,1,0,TOP,0.8117,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806686.303,1,0,TOP,0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806686.378,1,0,TOP,0.2581,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806686.458,1,0,TOP,0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806686.542,1,0,TOP,0.2306,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806686.634,1,0,TOP,0.2938,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806686.719,1,0,TOP,0.4255,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806686.800,1,0,TOP,0.4280,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806686.876,1,0,TOP,0.4695,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806686.960,1,0,TOP,0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806687.057,1,0,TOP,0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806687.143,1,0,TOP,0.2930,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806687.225,1,0,TOP,0.5199,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806687.302,1,0,TOP,0.0462,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806687.381,1,0,TOP,0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806687.459,1,0,TOP,0.0043,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806687.537,1,0,TOP,0.0024,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806687.613,1,0,TOP,-0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806687.687,1,0,TOP,0.2424,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806687.761,1,0,TOP,0.0560,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806687.839,1,0,TOP,0.2476,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806687.913,1,0,TOP,0.9380,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806687.991,1,0,TOP,0.0347,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806688.066,1,0,TOP,0.2218,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806688.143,1,0,TOP,0.2369,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806688.220,1,0,TOP,0.4576,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806688.297,1,0,TOP,0.1217,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806688.373,1,0,TOP,0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806688.456,1,0,TOP,0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806688.531,1,0,TOP,0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806688.609,1,0,DESCENT,0.5483,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806688.684,1,0,DESCENT,0.2566,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806688.767,1,0,DESCENT,0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806688.856,1,0,DESCENT,-0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806688.947,1,0,ASCENT,0.7010,0.20,19.25,0.00,,,,50.0,Neutral,,
1757806689.027,1,0,ASCENT,0.3203,0.20,19.25,0.00,,,,50.0,Neutral,,
1757806689.107,1,1,DESCENT,0.3794,100.00,19.25,90.41,,,,50.0,Neutral,,
1757806689.190,1,1,DESCENT,1.0088,100.00,19.25,90.41,,,,50.0,Neutral,,
1757806689.280,1,1,DESCENT,0.4956,100.00,19.25,90.41,,,,50.0,Neutral,,
1757806689.369,1,1,DESCENT,0.0000,100.00,19.25,90.41,,,,50.0,Neutral,,
1757806689.450,1,1,DESCENT,0.8426,100.00,19.25,90.41,,,,50.0,Neutral,,
1757806689.532,1,1,DESCENT,-0.0000,100.00,19.25,90.41,,,,50.0,Neutral,,
1757806689.610,1,1,DESCENT,0.0213,100.00,19.25,90.41,,,,50.0,Neutral,,
1757806689.686,1,1,DESCENT,0.1904,100.00,19.25,90.41,,,,50.0,Neutral,,
1757806689.762,1,1,DESCENT,0.0000,100.00,19.25,90.41,,,,50.0,Neutral,,
1757806689.841,1,1,DESCENT,0.0000,100.00,19.25,90.41,,,,50.0,Neutral,,
1757806689.917,1,1,DESCENT,0.1088,99.99,19.25,90.41,,,,50.0,Neutral,,
1757806689.995,1,1,DESCENT,0.2184,99.95,19.25,90.41,,,,50.0,Neutral,,
1757806690.071,1,1,DESCENT,0.2341,99.86,19.25,90.41,,,,50.0,Neutral,,
1757806690.146,1,1,DESCENT,0.1173,99.64,19.25,90.41,,,,50.0,Neutral,,
1757806690.223,1,1,DESCENT,0.4312,99.20,19.25,90.41,,,,50.0,Neutral,,
1757806690.305,1,1,DESCENT,0.2175,98.32,19.25,90.41,,,,50.0,Neutral,,
1757806690.382,1,1,DESCENT,0.7918,96.94,19.25,90.41,,,,50.0,Neutral,,
1757806690.460,1,1,DESCENT,0.1571,94.75,19.25,90.41,,,,50.0,Neutral,,
1757806690.537,1,1,DESCENT,0.0204,91.66,19.25,90.41,,,,50.0,Neutral,,
1757806690.614,1,1,DESCENT,0.2148,87.69,19.25,90.41,,,,50.0,Neutral,,
1757806690.689,1,1,DESCENT,0.3086,82.73,19.25,90.41,,,,50.0,Neutral,,
1757806690.766,1,1,DESCENT,0.0000,76.92,19.25,90.41,,,,50.0,Neutral,,
1757806690.844,1,1,DESCENT,0.0000,70.34,19.25,90.41,,,,50.0,Neutral,,
1757806690.929,1,1,DESCENT,0.0214,62.94,19.25,90.41,,,,50.0,Neutral,,
1757806691.013,1,1,DESCENT,0.0000,55.74,19.25,90.41,,,,50.0,Neutral,,
1757806691.102,1,1,DESCENT,0.0000,48.40,19.25,90.41,,,,50.0,Neutral,,
1757806691.193,1,1,DESCENT,0.2137,41.70,19.25,90.41,,,,50.0,Neutral,,
1757806691.280,1,1,DESCENT,0.0000,36.05,19.25,90.41,,,,50.0,Neutral,,
1757806691.356,1,1,DESCENT,-0.0000,31.69,19.25,90.41,,,,50.0,Neutral,,
1757806691.432,1,1,DESCENT,0.0814,27.84,19.25,90.41,,,,50.0,Neutral,,
1757806691.522,1,1,BOTTOM,0.6302,23.99,0.52,90.41,,,,50.0,Neutral,,
1757806707.702,2,0,TOP,0.0291,0.37,0.52,231.00,,,,50.0,Neutral,,
1757806707.796,2,0,TOP,0.0064,0.36,0.52,231.00,,,,50.0,Neutral,,
1757806707.878,2,0,TOP,0.1063,0.36,0.52,231.00,,,,50.0,Neutral,,
1757806707.965,2,0,TOP,0.0863,0.36,0.52,231.00,,,,50.0,Neutral,,
1757806708.047,2,0,TOP,0.0946,0.36,0.52,231.00,,,,50.0,Neutral,,
1757806708.128,2,0,TOP,0.2006,0.36,0.52,231.00,,,,50.0,Neutral,,
1757806708.216,2,0,TOP,0.4054,0.36,0.52,231.00,,,,50.0,Neutral,,
1757806708.298,2,0,TOP,-0.0000,0.36,0.52,231.00,,,,50.0,Neutral,,
1757806708.383,2,0,TOP,0.1992,0.35,0.52,231.00,,,,50.0,Neutral,,
1757806708.465,2,0,TOP,-0.0000,0.35,0.52,231.00,,,,50.0,Neutral,,
1757806708.553,2,0,TOP,0.4002,0.35,0.52,231.00,,,,50.0,Neutral,,
1757806708.641,2,0,TOP,0.0000,0.35,0.52,231.00,,,,50.0,Neutral,,
1757806708.726,2,0,TOP,0.0000,0.35,0.52,231.00,,,,50.0,Neutral,,
1757806708.809,2,0,TOP,0.2102,0.35,0.52,231.00,,,,50.0,Neutral,,
1757806708.893,2,0,TOP,0.1077,0.35,0.52,231.00,,,,50.0,Neutral,,
1757806708.981,2,0,TOP,0.0293,0.35,0.52,231.00,,,,50.0,Neutral,,
1757806709.093,2,0,TOP,0.0000,0.34,0.52,231.00,,,,50.0,Neutral,,
1757806709.186,2,0,TOP,0.0690,0.34,0.52,231.00,,,,50.0,Neutral,,
1757806709.285,2,0,TOP,0.0000,0.34,0.52,231.00,,,,50.0,Neutral,,
1757806709.382,2,0,DESCENT,0.0000,0.34,0.52,231.00,,,,50.0,Neutral,,
1757806709.471,2,0,DESCENT,0.0000,0.34,0.52,231.00,,,,50.0,Neutral,,
1757806709.555,2,0,ASCENT,0.1371,0.34,14.03,231.00,,,,50.0,Neutral,,
1757806709.649,2,0,DESCENT,0.2392,0.34,14.03,233.44,,,,50.0,Neutral,,
1757806709.742,2,0,DESCENT,0.8363,0.34,14.03,233.44,,,,50.0,Neutral,,
1757806709.833,2,0,DESCENT,0.9081,0.33,14.03,233.44,,,,50.0,Neutral,,
1757806709.920,2,0,DESCENT,0.7045,0.33,14.03,233.44,,,,50.0,Neutral,,
1757806710.011,2,0,DESCENT,1.3248,0.33,14.03,233.44,,,,50.0,Neutral,,
1757806710.098,2,0,DESCENT,1.2205,0.33,14.03,233.44,,,,50.0,Neutral,,
1757806710.188,2,0,DESCENT,0.2305,0.33,14.03,233.44,,,,50.0,Neutral,,
1757806710.270,2,0,DESCENT,0.5134,0.33,14.03,233.44,,,,50.0,Neutral,,
1757806710.362,2,0,DESCENT,0.0355,0.33,14.03,233.44,,,,50.0,Neutral,,
1757806710.446,2,0,DESCENT,0.2992,0.33,14.03,233.44,,,,50.0,Neutral,,
1757806710.532,2,0,DESCENT,0.1529,0.33,14.03,233.44,,,,50.0,Neutral,,
1757806710.619,2,0,DESCENT,0.0000,0.32,14.03,233.44,,,,50.0,Neutral,,
1757806710.705,2,0,DESCENT,0.1617,0.32,14.03,233.44,,,,50.0,Neutral,,
1757806710.790,2,0,DESCENT,0.7368,0.32,14.03,233.44,,,,50.0,Neutral,,
1757806710.877,2,0,DESCENT,0.1315,0.32,14.03,233.44,,,,50.0,Neutral,,
1757806710.966,2,0,DESCENT,0.0000,0.32,14.03,233.44,,,,50.0,Neutral,,
1757806711.053,2,0,DESCENT,0.1728,0.32,14.03,233.44,,,,50.0,Neutral,,
1757806711.135,2,0,DESCENT,0.4332,0.32,14.03,233.44,,,,50.0,Neutral,,
1757806711.224,2,0,DESCENT,0.0933,0.32,14.03,233.44,,,,50.0,Neutral,,
1757806711.316,2,0,DESCENT,0.1104,0.32,14.03,233.44,,,,50.0,Neutral,,
1757806711.400,2,0,DESCENT,0.1142,0.32,14.03,233.44,,,,50.0,Neutral,,
1757806711.495,2,0,DESCENT,0.0000,0.32,14.03,233.44,,,,50.0,Neutral,,
1757806711.600,2,0,DESCENT,0.0000,0.31,14.03,233.44,,,,50.0,Neutral,,
1757806711.708,2,0,DESCENT,0.0000,0.31,14.03,233.44,,,,50.0,Neutral,,
1757806711.795,2,0,DESCENT,0.0000,0.31,14.03,233.44,,,,50.0,Neutral,,
1757806711.889,2,0,DESCENT,0.1455,0.31,14.03,233.44,,,,50.0,Neutral,,
1757806711.987,2,0,BOTTOM,0.0000,0.31,1.69,233.44,,,,50.0,Neutral,,
1757806712.081,2,0,ASCENT,0.1294,0.31,1.69,233.44,,,,0.5,Demotivated,,
1757806712.170,2,0,ASCENT,0.3834,0.31,1.69,233.44,,,,36.1,Demotivated,,
1757806712.264,2,0,ASCENT,0.6862,0.31,1.69,233.44,,,,99.4,Motivated,,
1757806712.345,2,0,ASCENT,1.5293,0.31,1.69,233.44,,,,100.0,Motivated,,
1757806712.429,2,0,ASCENT,0.8595,0.31,1.69,233.44,,,,100.0,Motivated,,
1757806712.510,2,1,TOP,0.7279,0.31,1.69,30.24,,,,99.7,Motivated,,
1757806712.596,2,1,TOP,0.2182,100.00,1.69,30.24,,,,50.0,Neutral,,
1757806712.677,2,1,TOP,0.5267,100.00,1.69,30.24,,,,50.0,Neutral,,
1757806712.759,2,1,TOP,0.1351,100.00,1.69,30.24,,,,50.0,Neutral,,
1757806712.844,2,1,TOP,0.0000,100.00,1.69,30.24,,,,50.0,Neutral,,
1757806712.930,2,1,TOP,-0.0000,100.00,1.69,30.24,,,,50.0,Neutral,,
1757806713.009,2,1,TOP,0.1868,100.00,1.69,30.24,,,,50.0,Neutral,,
1757806713.095,2,1,TOP,0.0000,100.00,1.69,30.24,,,,50.0,Neutral,,
1757806713.186,2,1,TOP,0.3242,100.00,1.69,30.24,,,,50.0,Neutral,,
1757806713.274,2,1,TOP,0.1052,100.00,1.69,30.24,,,,50.0,Neutral,,
1757806713.357,2,1,TOP,0.1193,99.98,1.69,30.24,,,,50.0,Neutral,,
1757806713.450,2,1,TOP,0.1027,99.93,1.69,30.24,,,,50.0,Neutral,,
1757806713.531,2,1,TOP,0.1069,99.78,1.69,30.24,,,,50.0,Neutral,,
1757806713.616,2,1,TOP,0.2000,99.44,1.69,30.24,,,,50.0,Neutral,,
1757806713.702,2,1,TOP,0.3718,98.70,1.69,30.24,,,,50.0,Neutral,,
1757806713.798,2,1,TOP,0.0000,97.17,1.69,30.24,,,,50.0,Neutral,,
1757806713.890,2,1,TOP,0.1277,94.69,1.69,30.24,,,,50.0,Neutral,,
1757806713.983,2,1,TOP,0.0000,90.82,1.69,30.24,,,,50.0,Neutral,,
1757806714.072,2,1,TOP,0.0000,85.71,1.69,30.24,,,,50.0,Neutral,,
1757806714.167,2,1,TOP,0.0000,78.92,1.69,30.24,,,,50.0,Neutral,,
1757806714.266,2,1,TOP,0.0000,70.94,1.69,30.24,,,,50.0,Neutral,,
1757806714.345,2,1,DESCENT,0.0000,63.98,1.69,30.24,,,,50.0,Neutral,,
1757806714.422,2,1,DESCENT,0.0201,57.30,1.69,30.24,,,,50.0,Neutral,,
1757806714.498,2,1,DESCENT,0.2703,50.96,1.69,30.24,,,,50.0,Neutral,,
1757806714.571,2,1,BOTTOM,0.0648,45.21,39.65,30.24,,,,50.0,Neutral,,
1757806714.649,2,1,ASCENT,-0.0000,39.73,39.65,30.24,,,,0.0,Demotivated,,
1757806714.727,2,1,ASCENT,0.5406,34.82,39.65,30.24,,,,80.3,Motivated,,
1757806714.807,2,1,ASCENT,1.1971,30.40,39.65,30.24,,,,100.0,Motivated,,
1757806714.888,2,1,ASCENT,0.5571,26.55,39.65,30.24,,,,84.4,Motivated,,
1757806714.965,2,1,ASCENT,1.0101,23.37,39.65,30.24,,,,100.0,Motivated,,
1757807412.824,1,0,TOP,0.5022,0.19,0.00,0.00,,,,50.0,Neutral,,
1757807412.929,1,0,TOP,0.0000,0.19,0.00,0.00,,,,50.0,Neutral,,
1757807413.014,1,0,DESCENT,0.7913,0.19,0.00,0.00,,,,50.0,Neutral,,
1757807413.097,1,0,DESCENT,1.0427,0.19,0.00,0.00,,,,50.0,Neutral,,
1757807413.180,1,0,ASCENT,0.5102,0.19,113.06,0.00,,,,50.0,Neutral,,
1757807413.266,1,1,DESCENT,0.2848,100.00,113.06,208.28,,,,50.0,Neutral,,
1757807413.351,1,1,DESCENT,1.2009,100.00,113.06,208.28,,,,50.0,Neutral,,
1757807413.433,1,1,DESCENT,1.2254,100.00,113.06,208.28,,,,50.0,Neutral,,
1757807413.516,1,1,DESCENT,1.5149,100.00,113.06,208.28,,,,50.0,Neutral,,
1757807413.604,1,1,DESCENT,0.0000,100.00,113.06,208.28,,,,50.0,Neutral,,
1757807413.693,1,1,DESCENT,1.0740,100.00,113.06,208.28,,,,50.0,Neutral,,
1757807413.778,1,1,DESCENT,0.5521,100.00,113.06,208.28,,,,50.0,Neutral,,
1757807413.859,1,1,DESCENT,0.2212,100.00,113.06,208.28,,,,50.0,Neutral,,
1757807413.946,1,1,DESCENT,0.3082,100.00,113.06,208.28,,,,50.0,Neutral,,
1757807414.031,1,1,DESCENT,0.9272,99.99,113.06,208.28,,,,50.0,Neutral,,
1757807414.116,1,1,DESCENT,0.0000,99.96,113.06,208.28,,,,50.0,Neutral,,
1757807414.194,1,1,DESCENT,0.0000,99.87,113.06,208.28,,,,50.0,Neutral,,
1757807414.276,1,1,DESCENT,0.0000,99.64,113.06,208.28,,,,50.0,Neutral,,
1757807414.695,1,1,BOTTOM,0.0620,90.19,0.07,208.28,,,,50.0,Neutral,,
1757807430.961,2,0,TOP,0.0276,0.36,0.07,79.58,,,,50.0,Neutral,,
1757807431.072,2,0,TOP,0.3259,0.36,0.07,79.58,,,,50.0,Neutral,,
1757807431.184,2,0,TOP,0.0863,0.36,0.07,79.58,,,,50.0,Neutral,,
1757807431.283,2,0,TOP,0.0153,0.36,0.07,79.58,,,,50.0,Neutral,,
1757807431.381,2,0,TOP,-0.0000,0.36,0.07,79.58,,,,50.0,Neutral,,
1757807431.485,2,0,TOP,0.1056,0.36,0.07,79.58,,,,50.0,Neutral,,
1757807431.576,2,0,TOP,-0.0000,0.35,0.07,79.58,,,,50.0,Neutral,,
1757807431.671,2,0,TOP,0.5954,0.35,0.07,79.58,,,,50.0,Neutral,,
1757807431.774,2,0,TOP,0.1032,0.35,0.07,79.58,,,,50.0,Neutral,,
1757807431.865,2,0,TOP,0.1381,0.35,0.07,79.58,,,,50.0,Neutral,,
1757807431.962,2,0,TOP,0.3304,0.35,0.07,79.58,,,,50.0,Neutral,,
1757807432.054,2,0,TOP,0.0000,0.35,0.07,79.58,,,,50.0,Neutral,,
1757807432.145,2,0,TOP,0.0000,0.35,0.07,79.58,,,,50.0,Neutral,,
1757807432.236,2,0,TOP,0.2975,0.34,0.07,79.58,,,,50.0,Neutral,,
1757807432.324,2,0,TOP,0.2384,0.34,0.07,79.58,,,,50.0,Neutral,,
1757807432.412,2,0,TOP,0.0171,0.34,0.07,79.58,,,,50.0,Neutral,,
1757807432.506,2,0,TOP,0.0000,0.34,0.07,79.58,,,,50.0,Neutral,,
1757807432.606,2,0,TOP,0.0970,0.34,0.07,79.58,,,,50.0,Neutral,,
1757807432.700,2,0,TOP,0.1191,0.34,0.07,79.58,,,,50.0,Neutral,,
1757807432.836,2,0,TOP,0.2338,0.34,0.07,79.58,,,,50.0,Neutral,,
1757807432.924,2,0,TOP,0.0191,0.34,0.07,79.58,,,,50.0,Neutral,,
1757807433.024,2,0,TOP,-0.0000,0.33,0.07,79.58,,,,50.0,Neutral,,
1757807433.124,2,0,TOP,0.0000,0.33,0.07,79.58,,,,50.0,Neutral,,
1757807433.227,2,0,TOP,0.1292,0.33,0.07,79.58,,,,50.0,Neutral,,
1757807433.341,2,0,TOP,0.1642,0.33,0.07,79.58,,,,50.0,Neutral,,
1757807433.460,2,0,TOP,0.3627,0.33,0.07,79.58,,,,50.0,Neutral,,
1757807433.566,2,0,TOP,0.2757,0.33,0.07,79.58,,,,50.0,Neutral,,
1757807433.673,2,0,TOP,0.2715,0.33,0.07,79.58,,,,50.0,Neutral,,
1757807433.779,2,0,TOP,-0.0000,0.32,0.07,79.58,,,,50.0,Neutral,,
1757807433.876,2,0,TOP,0.2172,0.32,0.07,79.58,,,,50.0,Neutral,,
1757807433.974,2,0,TOP,0.3902,0.32,0.07,79.58,,,,50.0,Neutral,,
1757807434.066,2,0,TOP,0.1944,0.32,0.07,79.58,,,,50.0,Neutral,,
1757807434.158,2,0,TOP,0.0470,0.32,0.07,79.58,,,,50.0,Neutral,,
1757807434.246,2,0,TOP,0.0000,0.32,0.07,79.58,,,,50.0,Neutral,,
1757807434.334,2,0,TOP,0.0000,0.32,0.07,79.58,,,,50.0,Neutral,,
1757807434.429,2,0,TOP,0.0000,0.32,0.07,79.58,,,,50.0,Neutral,,
1757807434.516,2,0,TOP,0.0000,0.32,0.07,79.58,,,,50.0,Neutral,,
1757807434.605,2,0,TOP,0.0000,0.32,0.07,79.58,,,,50.0,Neutral,,
1757807434.700,2,0,TOP,0.0000,0.31,0.07,79.58,,,,50.0,Neutral,,
1757807434.792,2,0,DESCENT,-0.0000,0.31,0.07,79.58,,,,50.0,Neutral,,
1757807434.882,2,0,ASCENT,-0.0000,0.31,98.87,79.58,,,,0.0,Demotivated,,
1757807434.983,2,0,ASCENT,0.2785,0.31,98.87,79.58,,,,10.4,Demotivated,,
1757807435.077,2,0,ASCENT,1.1220,0.31,98.87,79.58,,,,100.0,Motivated,,
1757807435.169,2,0,ASCENT,0.6804,0.31,98.87,79.58,,,,99.8,Motivated,,
1757807435.285,2,0,ASCENT,0.5765,0.31,98.87,79.58,,,,98.0,Motivated,,
1757807435.378,2,0,ASCENT,0.4874,0.31,98.87,79.58,,,,88.9,Motivated,,
1757807435.471,2,1,DESCENT,0.3145,100.00,98.87,28.14,,,,50.0,Neutral,,
1757807435.574,2,1,DESCENT,0.2817,100.00,98.87,28.14,,,,50.0,Neutral,,
1757807435.696,2,1,DESCENT,0.1871,100.00,98.87,28.14,,,,50.0,Neutral,,
1757807435.803,2,1,DESCENT,0.0000,100.00,98.87,28.14,,,,50.0,Neutral,,
1757807435.901,2,1,DESCENT,1.2395,100.00,98.87,28.14,,,,50.0,Neutral,,
1757807436.004,2,1,DESCENT,0.2738,100.00,98.87,28.14,,,,50.0,Neutral,,
1757807436.092,2,1,DESCENT,0.6072,100.00,98.87,28.14,,,,50.0,Neutral,,
1757807436.184,2,1,DESCENT,0.0756,100.00,98.87,28.14,,,,50.0,Neutral,,
1757807436.305,2,1,DESCENT,0.0000,99.98,98.87,28.14,,,,50.0,Neutral,,
1757807436.402,2,1,DESCENT,0.6817,99.90,98.87,28.14,,,,50.0,Neutral,,
1757807436.500,2,1,DESCENT,0.0100,99.65,98.87,28.14,,,,50.0,Neutral,,
1757807436.589,2,1,DESCENT,0.0826,99.12,98.87,28.14,,,,50.0,Neutral,,
1757807436.685,2,1,DESCENT,0.0369,97.97,98.87,28.14,,,,50.0,Neutral,,
1757807436.778,2,1,DESCENT,0.0024,95.93,98.87,28.14,,,,50.0,Neutral,,
1757807436.868,2,1,DESCENT,0.0922,92.83,98.87,28.14,,,,50.0,Neutral,,
1757807436.954,2,1,DESCENT,0.0000,88.58,98.87,28.14,,,,50.0,Neutral,,
1757807437.045,2,1,DESCENT,0.1231,82.75,98.87,28.14,,,,50.0,Neutral,,
1757807437.138,2,1,DESCENT,0.0000,75.67,98.87,28.14,,,,50.0,Neutral,,
1757807437.233,2,1,DESCENT,0.3231,67.59,98.87,28.14,,,,50.0,Neutral,,
1757807437.329,2,1,DESCENT,0.0267,59.22,98.87,28.14,,,,50.0,Neutral,,
1757807437.421,2,1,DESCENT,0.7555,51.45,98.87,28.14,,,,50.0,Neutral,,
1757807437.514,2,1,DESCENT,0.0629,44.25,98.87,28.14,,,,50.0,Neutral,,
1757807437.599,2,1,DESCENT,0.0000,38.39,98.87,28.14,,,,50.0,Neutral,,
1757807437.681,2,1,DESCENT,0.0000,33.39,98.87,28.14,,,,50.0,Neutral,,
1757807437.771,2,1,DESCENT,0.0000,28.72,98.87,28.14,,,,50.0,Neutral,,
1757807437.865,2,1,DESCENT,0.0000,24.56,98.87,28.14,,,,50.0,Neutral,,
1757807437.975,2,1,DESCENT,0.0000,20.55,98.87,28.14,,,,50.0,Neutral,,
1757807438.080,2,1,ASCENT,0.0000,17.49,1.97,28.14,,,,50.0,Neutral,,
1757807438.171,2,1,ASCENT,-0.0000,15.27,1.97,28.14,,,,0.0,Demotivated,,
1757807438.254,2,1,ASCENT,0.0000,13.57,1.97,28.14,,,,0.0,Demotivated,,
1757807438.342,2,1,ASCENT,-0.0000,12.01,1.97,28.14,,,,0.0,Demotivated,,
1757807438.425,2,1,ASCENT,0.1719,10.78,1.97,28.14,,,,1.0,Demotivated,,
1757807438.505,2,1,ASCENT,1.4931,9.75,1.97,28.14,,,,100.0,Motivated,,
1757807438.593,2,1,ASCENT,0.9855,8.78,1.97,28.14,,,,100.0,Motivated,,
1757807438.683,2,1,ASCENT,1.0780,7.91,1.97,28.14,,,,100.0,Motivated,,
1757807438.774,2,1,ASCENT,1.0243,7.17,1.97,28.14,,,,100.0,Motivated,,
1757808059.620,1,0,TOP,0.2499,0.23,0.00,0.00,,,,50.0,Neutral,,
1757808059.716,1,0,TOP,0.0000,0.23,0.00,0.00,,,,50.0,Neutral,,
1757808059.809,1,0,TOP,0.2853,0.23,0.00,0.00,,,,50.0,Neutral,,
1757808059.904,1,0,TOP,0.2264,0.23,0.00,0.00,,,,50.0,Neutral,,
1757808060.009,1,0,TOP,0.2203,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808060.121,1,0,TOP,0.5018,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808060.223,1,0,TOP,0.3608,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808060.317,1,0,TOP,0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808060.413,1,0,TOP,0.0921,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808060.506,1,0,TOP,0.3789,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808060.600,1,0,TOP,0.0900,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808060.697,1,0,TOP,0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808060.795,1,0,TOP,0.5681,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808060.888,1,0,TOP,0.5544,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808060.985,1,0,TOP,0.0913,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808061.074,1,0,TOP,0.6172,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808061.165,1,0,TOP,0.1164,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808061.261,1,0,TOP,0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808061.354,1,0,TOP,0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808061.446,1,0,TOP,0.0012,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808061.543,1,0,TOP,0.2658,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808061.641,1,0,TOP,-0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808061.750,1,0,TOP,-0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808061.851,1,0,TOP,0.0782,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808061.955,1,0,TOP,0.2662,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808062.048,1,0,TOP,0.1843,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808062.138,1,0,TOP,0.0809,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808062.232,1,0,TOP,0.2839,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808062.343,1,0,TOP,0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808062.455,1,0,TOP,0.2670,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808062.556,1,0,TOP,0.3750,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808062.653,1,0,TOP,0.1730,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808062.747,1,0,TOP,0.0846,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808062.836,1,0,TOP,0.0472,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808062.932,1,0,TOP,0.0243,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808063.024,1,0,TOP,0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808063.115,1,0,TOP,0.1083,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808063.210,1,0,TOP,0.2817,0.22,0.00,0.00,,,,50.0,Neutral,,
1757808063.299,1,0,TOP,0.2045,0.21,0.00,0.00,,,,50.0,Neutral,,
